fecha,viajeros
2015-02-01,119584.49999823693
2015-03-01,154233.2844474664
2015-04-01,162185.49999998856
2015-05-01,145065.29823437225
2015-06-01,145425.99999916193
2015-07-01,148253.99999890625
2015-08-01,162197.50000028277
2015-09-01,125454.49999934428
2015-10-01,134549.99999686194
2015-11-01,136006.50000221597
2015-12-01,201180.50000370402
2016-01-01,161285.99999999985
2016-02-01,131965.99999999988
2016-03-01,215678.00000000003
2016-04-01,145473.00000000006
2016-05-01,151184.0
2016-06-01,153559.65625000017
2016-07-01,176601.75939849703
2016-08-01,196149.99999999974
2016-09-01,133965.97026476593
2016-10-01,194458.99999999997
2016-11-01,197750.0
2016-12-01,268530.0218579234
2017-01-01,209585.21961467384
2017-02-01,169373.87858264858
2017-03-01,222174.3732197054
2017-04-01,267606.9311828097
2017-05-01,184953.37535503626
2017-06-01,184630.78539999996
2017-07-01,223014.57369999983
2017-08-01,299583.0166000009
2017-09-01,148682.30469999992
2017-10-01,153283.10442170198
2017-11-01,179948.2421300007
2017-12-01,235771.4961000003
2018-01-01,209981.89233200034
2018-02-01,174295.42668800018
2018-03-01,293193.99999999884
2018-04-01,266163.66023500025
2018-05-01,191168.7562999992
2018-06-01,221271.8457930177
2018-07-01,224387.84170000005
2018-08-01,267340.77360000013
2018-09-01,190994.79999999952
2018-10-01,184907.25050606395
2018-11-01,193633.1834309997
2018-12-01,273631.1799481389
2019-01-01,258991.05062284865
2019-02-01,201808.45421105972
2019-03-01,259346.22790514043
2019-04-01,295423.0257162707
2019-05-01,211322.71899710293
2019-06-01,233118.62495207423
2019-07-01,284020.588003431
2019-08-01,320111.2167264152
2019-09-01,223844.47677064058
2019-10-01,197089.58166068167
2019-11-01,243942.8788819876
2019-12-01,348626.4459517657
2020-01-01,316015.17248564336
2020-02-01,259956.6257059583
2020-03-01,115494.29790835253
2020-04-01,9550.0
2020-05-01,9169.0
2020-06-01,10399.0
2020-07-01,12437.0
2020-08-01,14098.0
2020-09-01,19783.528915275994
2020-10-01,21063.82183411262
2020-11-01,19638.0
2020-12-01,5715.0
2021-01-01,60972.0
2021-02-01,36679.0
2021-03-01,44984.64027510227
2021-04-01,47526.178229056204
2021-05-01,20456.0
2021-06-01,30449.0
2021-07-01,37165.66433359256
2021-08-01,27571.0
2021-09-01,28866.0
2021-10-01,40325.0
2021-11-01,42922.17755114579
2021-12-01,122049.0
2022-01-01,53281.0
2022-02-01,147175.4
2022-03-01,189137.0
2022-04-01,258094.0
2022-05-01,243664.0
2022-06-01,234967.0
2022-07-01,266315.0
2022-08-01,290297.0
2022-09-01,245409.0
2022-10-01,281801.0
2022-11-01,315529.0
2022-12-01,357685.0
2023-01-01,214429.99999999997
2023-02-01,145396.00000000003
2023-03-01,186351.99999999968
2023-04-01,226626.0000000003
2023-05-01,166906.00000000006
2023-06-01,164892.0000000001
2023-07-01,175496.99999999983
2023-08-01,213118.0000000001
2023-09-01,180016.99999999985
2023-10-01,131699.0
2023-11-01,194406.99999999997
2023-12-01,256911.99999999985
2024-01-01,236880.00000000003
2024-02-01,195023.9999999999
2024-03-01,240757.00000000015
2024-04-01,176774.0000000001
2024-05-01,177469.00000000003
2024-06-01,157594.00000000006
2024-07-01,184561.00000000015
2024-08-01,223302.00000000012
2024-09-01,170231.99999999994
2024-10-01,189998.0000000002
2024-11-01,221084.00000000006
2024-12-01,270242.9999999999
2025-01-01,204868.9999999999
2025-02-01,175050.00000000006
2025-03-01,192069.99999999994
2025-04-01,226671.00000000015
2025-05-01,181985.9999999998
2025-06-01,173922.99999999994
2025-07-01,189324.0000000001
2025-08-01,224363.00000000012
2025-09-01,165690.99999999994
2025-10-01,186906.00000000012
2025-11-01,216329.99999999985
2025-12-01,264139.99999999965
2026-01-01,205027.0000000001
2026-02-01,146468.99999999997
2026-03-01,183014.00000000017
2026-04-01,175449.99999999997
2026-05-01,164258.99999999977
2026-06-01,160604.00000000003
