fecha,viajeros
2024-03-01,349965.0000000001
2024-04-01,265183.0000000001
2024-05-01,265989.00000000006
2024-06-01,262613.00000000006
2024-07-01,295477.0000000001
2024-08-01,312497.0000000001
2024-09-01,239821.99999999994
2024-10-01,271571.0000000002
2024-11-01,318822.00000000006
2024-12-01,383915.9999999999
2025-01-01,306595.9999999999
2025-02-01,268365.00000000006
2025-03-01,299908.99999999994
2025-04-01,321074.0000000001
2025-05-01,270314.9999999998
2025-06-01,273825.99999999994
2025-07-01,307291.00000000006
2025-08-01,315572.0000000001
2025-09-01,236472.99999999994
2025-10-01,277299.0000000001
2025-11-01,328430.9999999998
2025-12-01,392086.99999999965
2026-01-01,319106.0000000001
2026-02-01,254047.99999999997
2026-03-01,311226.0000000002
2026-04-01,278198.99999999994
2026-05-01,260665.99999999977
2026-06-01,259391.00000000003
