fecha,prediccion
2021-04-01,7663.309387695874
2021-05-01,7129.970463000416
2021-06-01,11060.972996261105
2021-07-01,11331.123248573436
2021-08-01,7961.465338804813
2021-09-01,9154.09894019877
2021-10-01,12589.155468192272
2021-11-01,15666.890794399846
2021-12-01,22090.189274612978
2022-01-01,17271.211747376638
2022-02-01,16365.723364428903
2022-03-01,22224.974621245237
2022-04-01,7462.165317858904
2022-05-01,6942.823474503592
2022-06-01,10770.659785201697
2022-07-01,11033.720146113677
2022-08-01,7752.496388940355
2022-09-01,8913.83021311057
2022-10-01,12258.736250667222
2022-11-01,15255.698714235867
2022-12-01,21510.422528065887
2023-01-01,16817.91546323512
2023-02-01,15936.190945930468
2023-03-01,21641.67053404492
2023-04-01,7266.300123754096
2023-05-01,6760.588018803764
2023-06-01,10487.965627320624
2023-07-01,10744.122165731427
2023-08-01,7549.0116729343035
2023-09-01,8679.867159133477
2023-10-01,11936.988638475832
2023-11-01,14855.298062797572
2023-12-01,20945.871326332806
2024-01-01,16376.51560117445
2024-02-01,15517.931284625578
2024-03-01,21073.674826519447
2024-04-01,7075.575265234499
2024-05-01,6583.135196394666
2024-06-01,10212.690566263393
2024-07-01,10462.124467833097
2024-08-01,7350.867261169204
2024-09-01,8452.044290590946
2024-10-01,11623.685051819268
2024-11-01,14465.405627106044
2024-12-01,20396.136348815562
2025-01-01,15946.699948491194
2025-02-01,15110.64853542953
2025-03-01,20520.585741689127
2025-04-01,6889.855838035734
2025-05-01,6410.33949064121
2025-06-01,9944.639893380596
2025-07-01,10187.527588687073
2025-08-01,7157.923001352819
2025-09-01,8230.200462906832
2025-10-01,11318.603883560347
2025-11-01,14085.74562689518
2025-12-01,19860.82875478666
2026-01-01,15528.164486270909
2026-02-01,14714.054617490607
2026-03-01,19982.012066385956
2026-04-01,6709.0104783549805
2026-05-01,6242.078678998554
2026-06-01,9683.62401000574
