fecha,prediccion
2021-04-01,2840.897148648913
2021-05-01,2355.9042154042204
2021-06-01,2578.9379855783864
2021-07-01,2932.1943394550144
2021-08-01,2889.271957539931
2021-09-01,4813.190772609934
2021-10-01,5264.873480450249
2021-11-01,5233.695299155568
2021-12-01,6068.643653277374
2022-01-01,7720.485940862154
2022-02-01,4622.287288556406
2022-03-01,5902.150478178233
2022-04-01,2784.809831956165
2022-05-01,2309.388656877869
2022-06-01,2528.020661243275
2022-07-01,2874.3051931442114
2022-08-01,2832.2299218393146
2022-09-01,4718.17852256737
2022-10-01,5160.946878566585
2022-11-01,5130.384025848806
2022-12-01,5948.853946617743
2023-01-01,7568.095687221332
2023-02-01,4531.042685127285
2023-03-01,5785.646659413386
2023-04-01,2729.829447333527
2023-05-01,2263.791123433266
2023-06-01,2478.1082346739004
2023-07-01,2817.5585395811727
2023-08-01,2776.3136604203823
2023-09-01,4625.041422074241
2023-10-01,5059.071358734015
2023-11-01,5029.111690547467
2023-12-01,5831.428394205275
2024-01-01,7418.712988030855
2024-02-01,4441.598873458508
2024-03-01,5671.442145034725
2024-04-01,2675.9341485120003
2024-05-01,2219.0934970454437
2024-06-01,2429.180873337175
2024-07-01,2761.931830675928
2024-08-01,2721.500955146671
2024-09-01,4533.742463420161
2024-10-01,4959.206441060924
2024-11-01,4929.838053033261
2024-12-01,5716.3203373957285
2025-01-01,7272.278486582824
2025-02-01,4353.920313355454
2025-03-01,5559.4915562665465
2025-04-01,2623.1025203777435
2025-05-01,2175.278017264451
2025-06-01,2381.219136112335
2025-07-01,2707.402963344727
2025-08-01,2667.7700263760025
2025-09-01,4444.245369274154
2025-10-01,4861.312444561638
2025-11-01,4832.523667263667
2025-12-01,5603.484038393896
2026-01-01,7128.733997625699
2026-02-01,4267.97216604021
2026-03-01,5449.75040992283
2026-04-01,2571.313570462847
2026-05-01,2132.327274158281
2026-06-01,2334.2039655660756
